"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding"
"11911","","via m.gioia, 58 prima di via tonale","","45.4890041563869","9.20043290965143","","","","","Europe/Rome","2"
"11912","","v.le sondrio prima di via m.gioia","","45.4899721005433","9.2002395801763","","","","","Europe/Rome","2"
"11915","","p.za 4 novembre fronte 5 dopo via tarra","","45.4868693554605","9.20207627761855","","","","","Europe/Rome","2"
"11916","","p.za 4 novembre, 5 prima di via tarra","","45.4868168839413","9.20186991345572","","","","","Europe/Rome","2"
"11917","","v.le sondrio, 3 prima di via m.gioia","","45.489795598509","9.20080043089239","","","","","Europe/Rome","2"
"11918","","v.le sondrio, 2 dopo via m.gioia","","45.4899578172469","9.20068583163968","","","","","Europe/Rome","2"
"11919","","via m.gioia, 81 prima di v.le sondrio","","45.4903263458268","9.20182621071038","","","","","Europe/Rome","2"
"11921","","p.za 4 novembre","","45.4868312936683","9.2024918482591","","","","","Europe/Rome","2"
"11923","","p.za 4 novembre","","45.486997621802","9.20277708898536","","","","","Europe/Rome","1"
"11925","","v.le lunigiana, 23 prima di via gioia","","45.4922310492857","9.20370714950833","","","","","Europe/Rome","2"
"11927","","v.le cagliero, 19 dopo v.le stefini","","45.4956918746702","9.20299069428443","","","","","Europe/Rome","2"
"11928","","via tonale prima di via sammartini","","45.4880704142404","9.20418865248372","","","","","Europe/Rome","2"
"11929","","via p.te seveso, 17 prima di via tonale","","45.4886048048595","9.20372289242824","","","","","Europe/Rome","1"
"11930","","via f.filzi prima di via tonale","","45.4882021929323","9.20347890586219","","","","","Europe/Rome","1"
"11931","","via tonale, 4 prima di via p.te seveso","","45.4883274569842","9.2039000516102","","","","","Europe/Rome","2"
"11932","","via m.gioia, 82 prima di v.le lunigiana","","45.4915416298945","9.20343812090704","","","","","Europe/Rome","2"
"11933","","via m.gioia, 123 prima di via stresa","","45.492790389367","9.20477038443625","","","","","Europe/Rome","2"
"11934","","via sammartini prima di via tonale","","45.4881544493726","9.20473156473266","","","","","Europe/Rome","2"
"11936","","v.le lunigiana, 5 prima di via p.te seveso","","45.4910755015834","9.20599569095112","","","","","Europe/Rome","2"
"11937","","v.le lunigiana, 7 prima di via p.te seveso","","45.4911546158135","9.20566289937471","","","","","Europe/Rome","2"
"11938","","v.le lunigiana, 10 prima di via copernico","","45.4914480356828","9.20553437779328","","","","","Europe/Rome","2"
"11939","","v.le lunigiana, 12 prima di via m.gioia","","45.4918423412681","9.20501781334901","","","","","Europe/Rome","2"
"11940","","via m.gioia, 130 dopo via braga","","45.4939582984533","9.20636554136614","","","","","Europe/Rome","2"
"11941","","v.le cagliero, 3 prima di via m.gioia","","45.4943254387556","9.20594619117723","","","","","Europe/Rome","2"
